Date,SKU,Product_Category,Warehouse,Forecasted_Demand
2016-06-07,Product_0232,Category_007,Whse_J,3.0
2016-06-14,Product_0232,Category_007,Whse_J,0.0
2016-06-17,Product_0232,Category_007,Whse_J,1.0
2016-06-20,Product_0232,Category_007,Whse_J,1.0
2016-06-22,Product_0232,Category_007,Whse_A,1.0
2016-06-27,Product_0232,Category_007,Whse_J,1.0
2016-06-29,Product_0232,Category_007,Whse_A,0.0
2016-06-30,Product_0232,Category_007,Whse_A,0.0
2016-06-30,Product_0232,Category_007,Whse_J,20.0
2016-07-04,Product_0232,Category_007,Whse_A,1.0
2016-07-06,Product_0232,Category_007,Whse_J,5.0
2016-07-11,Product_0232,Category_007,Whse_A,4.0
2016-07-11,Product_0232,Category_007,Whse_J,1.0
2016-07-11,Product_0232,Category_007,Whse_J,1.0
2016-07-14,Product_0232,Category_007,Whse_A,1.0
2016-07-14,Product_0232,Category_007,Whse_A,4.0
2016-07-22,Product_0232,Category_007,Whse_J,1.0
2016-07-25,Product_0232,Category_007,Whse_J,1.0
2016-07-26,Product_0232,Category_007,Whse_A,1.0
2016-07-26,Product_0232,Category_007,Whse_J,1.0
2016-07-27,Product_0232,Category_007,Whse_J,1.0
2016-07-28,Product_0232,Category_007,Whse_J,0.0
2016-07-29,Product_0232,Category_007,Whse_J,1.0
2016-07-29,Product_0232,Category_007,Whse_J,2.0
2016-08-01,Product_0232,Category_007,Whse_J,1.0
2016-08-01,Product_0232,Category_007,Whse_J,0.0
2016-08-01,Product_0232,Category_007,Whse_A,3.0
2016-08-02,Product_0232,Category_007,Whse_J,2.0
2016-08-03,Product_0232,Category_007,Whse_J,1.0
2016-08-05,Product_0232,Category_007,Whse_J,1.0
2016-08-10,Product_0232,Category_007,Whse_A,2.0
2016-08-16,Product_0232,Category_007,Whse_A,0.0
2016-08-19,Product_0232,Category_007,Whse_A,1.0
2016-08-31,Product_0232,Category_007,Whse_A,0.0
2016-09-01,Product_0232,Category_007,Whse_J,1.0
2016-09-05,Product_0232,Category_007,Whse_J,20.0
2016-09-05,Product_0232,Category_007,Whse_J,3.0
2016-09-05,Product_0232,Category_007,Whse_A,3.0
2016-09-06,Product_0232,Category_007,Whse_J,1.0
2016-09-14,Product_0232,Category_007,Whse_J,0.0
2016-09-15,Product_0232,Category_007,Whse_J,0.0
2016-09-16,Product_0232,Category_007,Whse_A,1.0
2016-09-16,Product_0232,Category_007,Whse_J,1.0
2016-09-20,Product_0232,Category_007,Whse_J,5.0
2016-09-26,Product_0232,Category_007,Whse_J,1.0
2016-09-26,Product_0232,Category_007,Whse_J,10.0
2016-09-29,Product_0232,Category_007,Whse_J,1.0
2016-09-29,Product_0232,Category_007,Whse_J,1.0
2016-04-19,Product_0233,Category_007,Whse_J,48.0
2016-05-24,Product_0233,Category_007,Whse_J,48.0
2016-06-30,Product_0233,Category_007,Whse_J,500.0
2016-06-30,Product_0234,Category_007,Whse_J,300.0
2016-09-13,Product_0234,Category_007,Whse_J,5.0
2016-04-27,Product_0235,Category_007,Whse_J,0.0
2016-04-28,Product_0235,Category_007,Whse_J,41.0
2016-05-13,Product_0235,Category_007,Whse_J,0.0
2016-05-30,Product_0235,Category_007,Whse_J,120.0
2016-05-30,Product_0235,Category_007,Whse_J,51.0
2016-05-30,Product_0235,Category_007,Whse_J,419.0
2016-06-13,Product_0235,Category_007,Whse_J,120.0
2016-06-28,Product_0235,Category_007,Whse_J,0.0
2016-06-30,Product_0235,Category_007,Whse_J,250.0
2016-07-08,Product_0235,Category_007,Whse_J,5.0
2016-07-15,Product_0235,Category_007,Whse_J,140.0
2016-07-22,Product_0235,Category_007,Whse_J,200.0
2016-07-22,Product_0235,Category_007,Whse_J,100.0
2016-07-22,Product_0235,Category_007,Whse_J,150.0
2016-08-05,Product_0235,Category_007,Whse_J,100.0
2016-08-16,Product_0235,Category_007,Whse_J,0.0
2016-08-17,Product_0235,Category_007,Whse_J,0.0
2016-09-02,Product_0235,Category_007,Whse_J,50.0
2016-09-02,Product_0235,Category_007,Whse_J,200.0
2016-09-07,Product_0235,Category_007,Whse_J,0.0
2016-09-07,Product_0235,Category_007,Whse_J,100.0
2016-09-23,Product_0235,Category_007,Whse_J,350.0
2016-03-10,Product_0236,Category_007,Whse_J,5.0
2016-04-26,Product_0236,Category_007,Whse_J,0.0
2016-04-27,Product_0236,Category_007,Whse_J,0.0
2016-05-23,Product_0236,Category_007,Whse_J,3.0
2016-05-24,Product_0236,Category_007,Whse_J,2.0
2016-06-09,Product_0236,Category_007,Whse_J,2.0
2016-06-10,Product_0236,Category_007,Whse_J,2.0
2016-06-14,Product_0236,Category_007,Whse_J,0.0
2016-06-30,Product_0236,Category_007,Whse_J,300.0
2016-07-06,Product_0236,Category_007,Whse_J,5.0
2016-07-08,Product_0236,Category_007,Whse_J,4.0
2016-07-11,Product_0236,Category_007,Whse_J,50.0
2016-07-12,Product_0236,Category_007,Whse_J,10.0
2016-07-12,Product_0236,Category_007,Whse_J,12.0
2016-07-19,Product_0236,Category_007,Whse_J,4.0
2016-07-27,Product_0236,Category_007,Whse_J,180.0
2016-07-29,Product_0236,Category_007,Whse_J,0.0
2016-07-29,Product_0236,Category_007,Whse_J,66.0
2016-08-01,Product_0236,Category_007,Whse_J,4.0
2016-08-04,Product_0236,Category_007,Whse_J,8.0
2016-08-09,Product_0236,Category_007,Whse_J,20.0
2016-08-22,Product_0236,Category_007,Whse_J,13.0
2016-08-25,Product_0236,Category_007,Whse_J,50.0
2016-08-26,Product_0236,Category_007,Whse_J,50.0
2016-08-30,Product_0236,Category_007,Whse_J,0.0
2016-08-31,Product_0236,Category_007,Whse_J,0.0
2016-08-31,Product_0236,Category_007,Whse_J,50.0
2016-09-08,Product_0236,Category_007,Whse_J,100.0
2016-09-08,Product_0236,Category_007,Whse_J,12.0
2016-09-12,Product_0236,Category_007,Whse_J,20.0
2016-09-13,Product_0236,Category_007,Whse_J,17.0
2016-09-14,Product_0236,Category_007,Whse_J,0.0
2016-09-15,Product_0236,Category_007,Whse_J,19.0
2016-09-15,Product_0236,Category_007,Whse_J,10.0
2016-09-16,Product_0236,Category_007,Whse_J,20.0
2016-09-20,Product_0236,Category_007,Whse_J,1.0
2016-07-08,Product_0237,Category_007,Whse_J,55.0
2016-07-27,Product_0237,Category_007,Whse_J,0.0
2016-08-17,Product_0237,Category_007,Whse_J,0.0
2016-08-23,Product_0237,Category_007,Whse_J,12.0
2016-09-08,Product_0237,Category_007,Whse_J,10.0
2016-04-27,Product_0238,Category_007,Whse_J,0.0
2016-05-13,Product_0238,Category_007,Whse_J,0.0
2016-05-30,Product_0238,Category_007,Whse_J,442.0
2016-05-30,Product_0238,Category_007,Whse_J,135.0
2016-06-13,Product_0238,Category_007,Whse_J,120.0
2016-06-23,Product_0238,Category_007,Whse_J,120.0
2016-06-27,Product_0238,Category_007,Whse_J,38.0
2016-06-30,Product_0238,Category_007,Whse_J,0.0
2016-06-30,Product_0238,Category_007,Whse_J,0.0
2016-07-11,Product_0238,Category_007,Whse_J,10.0
2016-07-15,Product_0238,Category_007,Whse_J,140.0
2016-07-22,Product_0238,Category_007,Whse_J,200.0
2016-07-22,Product_0238,Category_007,Whse_J,150.0
2016-07-22,Product_0238,Category_007,Whse_J,100.0
2016-08-05,Product_0238,Category_007,Whse_J,100.0
2016-08-16,Product_0238,Category_007,Whse_J,0.0
2016-08-17,Product_0238,Category_007,Whse_J,0.0
2016-09-02,Product_0238,Category_007,Whse_J,200.0
2016-09-07,Product_0238,Category_007,Whse_J,10.0
2016-09-07,Product_0238,Category_007,Whse_J,100.0
2016-09-13,Product_0238,Category_007,Whse_J,4.0
2016-09-23,Product_0238,Category_007,Whse_J,350.0
2016-04-27,Product_0239,Category_007,Whse_J,0.0
2016-05-13,Product_0239,Category_007,Whse_J,0.0
2016-05-23,Product_0239,Category_007,Whse_J,3.0
2016-05-30,Product_0239,Category_007,Whse_J,472.0
2016-05-30,Product_0239,Category_007,Whse_J,76.0
2016-06-13,Product_0239,Category_007,Whse_J,120.0
2016-06-23,Product_0239,Category_007,Whse_J,120.0
2016-06-27,Product_0239,Category_007,Whse_J,8.0
2016-06-30,Product_0239,Category_007,Whse_J,0.0
2016-07-15,Product_0239,Category_007,Whse_J,140.0
2016-07-19,Product_0239,Category_007,Whse_J,4.0
2016-07-22,Product_0239,Category_007,Whse_J,100.0
2016-07-22,Product_0239,Category_007,Whse_J,150.0
2016-07-22,Product_0239,Category_007,Whse_J,200.0
2016-08-05,Product_0239,Category_007,Whse_J,100.0
2016-08-16,Product_0239,Category_007,Whse_J,0.0
2016-08-17,Product_0239,Category_007,Whse_J,250.0
2016-09-02,Product_0239,Category_007,Whse_J,50.0
2016-09-02,Product_0239,Category_007,Whse_J,200.0
2016-09-07,Product_0239,Category_007,Whse_J,100.0
2016-09-07,Product_0239,Category_007,Whse_J,10.0
2016-09-23,Product_0239,Category_007,Whse_J,350.0
2016-06-21,Product_0240,Category_007,Whse_J,50.0
2016-06-30,Product_0240,Category_007,Whse_J,500.0
2016-09-01,Product_0240,Category_007,Whse_J,110.0
2016-09-23,Product_0240,Category_007,Whse_J,110.0
2016-06-03,Product_0241,Category_007,Whse_J,618.0
2016-06-03,Product_0241,Category_007,Whse_J,390.0
2016-06-03,Product_0241,Category_007,Whse_J,1065.0
2016-06-03,Product_0241,Category_007,Whse_J,12.0
2016-06-17,Product_0241,Category_007,Whse_J,108.0
2016-06-20,Product_0241,Category_007,Whse_J,168.0
2016-06-30,Product_0241,Category_007,Whse_J,300.0
2016-07-01,Product_0241,Category_007,Whse_J,24.0
2016-07-01,Product_0241,Category_007,Whse_J,1671.0
2016-07-20,Product_0241,Category_007,Whse_J,48.0
2016-08-02,Product_0241,Category_007,Whse_J,20.0
2016-08-04,Product_0241,Category_007,Whse_J,12.0
2016-08-08,Product_0241,Category_007,Whse_J,50.0
2016-08-26,Product_0241,Category_007,Whse_J,30.0
2016-08-30,Product_0241,Category_007,Whse_J,0.0
2016-08-31,Product_0241,Category_007,Whse_J,0.0
2016-09-26,Product_0241,Category_007,Whse_J,408.0
2016-03-10,Product_0242,Category_007,Whse_J,15.0
2016-05-19,Product_0242,Category_007,Whse_J,0.0
2016-05-25,Product_0242,Category_007,Whse_J,12.0
2016-05-26,Product_0242,Category_007,Whse_J,0.0
2016-06-03,Product_0242,Category_007,Whse_J,184.0
2016-06-03,Product_0242,Category_007,Whse_J,298.0
2016-06-17,Product_0242,Category_007,Whse_J,108.0
2016-06-20,Product_0242,Category_007,Whse_J,72.0
2016-07-01,Product_0242,Category_007,Whse_J,24.0
2016-07-01,Product_0242,Category_007,Whse_J,1270.0
2016-07-20,Product_0242,Category_007,Whse_J,48.0
2016-07-20,Product_0242,Category_007,Whse_J,48.0
2016-08-08,Product_0242,Category_007,Whse_J,50.0
2016-08-26,Product_0242,Category_007,Whse_J,30.0
2016-08-30,Product_0242,Category_007,Whse_J,0.0
2016-09-13,Product_0242,Category_007,Whse_J,20.0
2016-09-26,Product_0242,Category_007,Whse_J,144.0
2016-02-17,Product_0243,Category_007,Whse_A,100.0
2016-02-18,Product_0243,Category_007,Whse_A,100.0
2016-02-25,Product_0243,Category_007,Whse_A,50.0
2016-03-03,Product_0243,Category_007,Whse_A,50.0
2016-03-24,Product_0243,Category_007,Whse_A,150.0
2016-03-24,Product_0243,Category_007,Whse_J,9.0
2016-03-29,Product_0243,Category_007,Whse_A,0.0
2016-04-11,Product_0243,Category_007,Whse_A,50.0
2016-04-18,Product_0243,Category_007,Whse_J,20.0
2016-04-25,Product_0243,Category_007,Whse_J,12.0
2016-04-25,Product_0243,Category_007,Whse_J,4.0
2016-04-27,Product_0243,Category_007,Whse_J,0.0
2016-04-28,Product_0243,Category_007,Whse_A,100.0
2016-04-29,Product_0243,Category_007,Whse_A,50.0
2016-04-29,Product_0243,Category_007,Whse_A,400.0
2016-05-04,Product_0243,Category_007,Whse_A,100.0
2016-05-09,Product_0243,Category_007,Whse_J,15.0
2016-05-09,Product_0243,Category_007,Whse_A,50.0
2016-05-11,Product_0243,Category_007,Whse_A,200.0
2016-05-12,Product_0243,Category_007,Whse_J,2.0
2016-05-13,Product_0243,Category_007,Whse_J,0.0
2016-05-13,Product_0243,Category_007,Whse_J,0.0
2016-05-16,Product_0243,Category_007,Whse_A,0.0
2016-05-17,Product_0243,Category_007,Whse_J,0.0
2016-05-18,Product_0243,Category_007,Whse_J,30.0
2016-05-20,Product_0243,Category_007,Whse_J,0.0
2016-05-24,Product_0243,Category_007,Whse_A,32.0
2016-05-24,Product_0243,Category_007,Whse_A,68.0
2016-05-25,Product_0243,Category_007,Whse_J,4.0
2016-05-30,Product_0243,Category_007,Whse_A,100.0
2016-05-30,Product_0243,Category_007,Whse_J,30.0
2016-06-16,Product_0243,Category_007,Whse_A,150.0
2016-06-27,Product_0243,Category_007,Whse_A,50.0
2016-06-30,Product_0243,Category_007,Whse_A,0.0
2016-06-30,Product_0243,Category_007,Whse_J,300.0
2016-07-04,Product_0243,Category_007,Whse_A,50.0
2016-07-12,Product_0243,Category_007,Whse_A,100.0
2016-07-20,Product_0243,Category_007,Whse_J,2.0
2016-07-21,Product_0243,Category_007,Whse_A,100.0
2016-07-26,Product_0243,Category_007,Whse_J,9.0
2016-07-29,Product_0243,Category_007,Whse_A,0.0
2016-07-29,Product_0243,Category_007,Whse_J,0.0
2016-07-29,Product_0243,Category_007,Whse_J,1.0
2016-08-03,Product_0243,Category_007,Whse_A,100.0
2016-08-23,Product_0243,Category_007,Whse_J,80.0
2016-08-24,Product_0243,Category_007,Whse_A,120.0
2016-09-05,Product_0243,Category_007,Whse_A,50.0
2016-09-05,Product_0243,Category_007,Whse_J,4.0
2016-09-22,Product_0243,Category_007,Whse_A,100.0
2016-09-27,Product_0243,Category_007,Whse_A,80.0
2016-09-29,Product_0243,Category_007,Whse_A,50.0
2016-09-30,Product_0243,Category_007,Whse_A,0.0
2016-04-01,Product_0244,Category_007,Whse_J,20.0
2016-06-23,Product_0244,Category_007,Whse_J,30.0
2016-03-16,Product_0245,Category_007,Whse_A,96.0
2016-03-29,Product_0245,Category_007,Whse_A,0.0
2016-04-04,Product_0245,Category_007,Whse_A,50.0
2016-04-14,Product_0245,Category_007,Whse_A,600.0
2016-04-20,Product_0245,Category_007,Whse_A,50.0
2016-04-21,Product_0245,Category_007,Whse_A,547.0
2016-04-21,Product_0245,Category_007,Whse_A,1730.0
2016-04-22,Product_0245,Category_007,Whse_A,42.0
2016-05-09,Product_0245,Category_007,Whse_A,210.0
2016-05-11,Product_0245,Category_007,Whse_A,50.0
2016-06-14,Product_0245,Category_007,Whse_A,50.0
2016-07-06,Product_0245,Category_007,Whse_A,50.0
2016-08-15,Product_0245,Category_007,Whse_A,0.0
2016-08-24,Product_0245,Category_007,Whse_A,30.0
2016-08-24,Product_0245,Category_007,Whse_A,250.0
2016-09-05,Product_0245,Category_007,Whse_A,50.0
2016-09-28,Product_0245,Category_007,Whse_A,50.0
2016-01-06,Product_0246,Category_007,Whse_A,10.0
2016-01-15,Product_0246,Category_007,Whse_A,0.0
2016-02-04,Product_0246,Category_007,Whse_A,80.0
2016-03-17,Product_0246,Category_007,Whse_A,20.0
2016-04-07,Product_0246,Category_007,Whse_A,100.0
2016-04-11,Product_0246,Category_007,Whse_A,0.0
2016-04-21,Product_0246,Category_007,Whse_A,50.0
2016-04-28,Product_0246,Category_007,Whse_A,1850.0
2016-04-28,Product_0246,Category_007,Whse_A,350.0
2016-05-05,Product_0246,Category_007,Whse_A,60.0
2016-05-18,Product_0246,Category_007,Whse_A,100.0
2016-05-24,Product_0246,Category_007,Whse_A,50.0
2016-05-29,Product_0246,Category_007,Whse_A,170.0
2016-05-29,Product_0246,Category_007,Whse_A,2010.0
2016-05-29,Product_0246,Category_007,Whse_A,290.0
2016-05-31,Product_0246,Category_007,Whse_A,0.0
2016-06-02,Product_0246,Category_007,Whse_A,100.0
2016-06-17,Product_0246,Category_007,Whse_A,70.0
2016-06-17,Product_0246,Category_007,Whse_A,100.0
2016-06-22,Product_0246,Category_007,Whse_A,20.0
2016-06-27,Product_0246,Category_007,Whse_A,200.0
2016-08-01,Product_0246,Category_007,Whse_A,40.0
2016-08-10,Product_0246,Category_007,Whse_A,20.0
2016-08-11,Product_0246,Category_007,Whse_A,150.0
2016-08-16,Product_0246,Category_007,Whse_A,0.0
2016-08-17,Product_0246,Category_007,Whse_A,300.0
2016-09-01,Product_0246,Category_007,Whse_A,60.0
2016-09-07,Product_0246,Category_007,Whse_A,60.0
2016-09-08,Product_0246,Category_007,Whse_A,110.0
2016-09-23,Product_0246,Category_007,Whse_A,90.0
2016-01-12,Product_0247,Category_007,Whse_A,10.0
2016-02-12,Product_0247,Category_007,Whse_A,180.0
2016-02-15,Product_0247,Category_007,Whse_A,0.0
2016-02-26,Product_0247,Category_007,Whse_A,10.0
2016-03-14,Product_0247,Category_007,Whse_A,0.0
2016-04-05,Product_0247,Category_007,Whse_A,40.0
2016-04-05,Product_0247,Category_007,Whse_A,110.0
2016-06-03,Product_0247,Category_007,Whse_A,20.0
2016-08-29,Product_0247,Category_007,Whse_A,20.0
2016-09-13,Product_0247,Category_007,Whse_A,190.0
2016-01-05,Product_0248,Category_007,Whse_J,22.0
2016-01-05,Product_0248,Category_007,Whse_J,3.0
2016-01-12,Product_0248,Category_007,Whse_J,20.0
2016-01-12,Product_0248,Category_007,Whse_J,300.0
2016-01-12,Product_0248,Category_007,Whse_J,50.0
2016-01-12,Product_0248,Category_007,Whse_J,50.0
2016-01-15,Product_0248,Category_007,Whse_J,10.0
2016-01-18,Product_0248,Category_007,Whse_J,4.0
2016-01-20,Product_0248,Category_007,Whse_J,19.0
2016-01-25,Product_0248,Category_007,Whse_J,40.0
2016-01-25,Product_0248,Category_007,Whse_J,200.0
2016-01-26,Product_0248,Category_007,Whse_J,600.0
2016-01-26,Product_0248,Category_007,Whse_J,4.0
2016-01-26,Product_0248,Category_007,Whse_J,30.0
2016-01-27,Product_0248,Category_007,Whse_J,1.0
2016-02-02,Product_0248,Category_007,Whse_J,300.0
2016-02-02,Product_0248,Category_007,Whse_J,10.0
2016-02-03,Product_0248,Category_007,Whse_J,3.0
2016-02-03,Product_0248,Category_007,Whse_J,0.0
2016-02-03,Product_0248,Category_007,Whse_J,200.0
2016-02-04,Product_0248,Category_007,Whse_J,20.0
2016-02-09,Product_0248,Category_007,Whse_J,48.0
2016-02-09,Product_0248,Category_007,Whse_J,200.0
2016-02-12,Product_0248,Category_007,Whse_J,50.0
2016-02-16,Product_0248,Category_007,Whse_J,0.0
2016-02-16,Product_0248,Category_007,Whse_J,20.0
2016-02-17,Product_0248,Category_007,Whse_J,2.0
2016-02-18,Product_0248,Category_007,Whse_J,55.0
2016-02-18,Product_0248,Category_007,Whse_J,5.0
2016-02-19,Product_0248,Category_007,Whse_J,0.0
2016-02-25,Product_0248,Category_007,Whse_J,50.0
2016-02-26,Product_0248,Category_007,Whse_J,30.0
2016-02-29,Product_0248,Category_007,Whse_J,0.0
2016-03-01,Product_0248,Category_007,Whse_J,0.0
2016-03-01,Product_0248,Category_007,Whse_J,4.0
2016-03-02,Product_0248,Category_007,Whse_J,10.0
2016-03-02,Product_0248,Category_007,Whse_J,400.0
2016-03-04,Product_0248,Category_007,Whse_J,4.0
2016-03-04,Product_0248,Category_007,Whse_J,50.0
2016-03-08,Product_0248,Category_007,Whse_J,0.0
2016-03-09,Product_0248,Category_007,Whse_J,6.0
2016-03-14,Product_0248,Category_007,Whse_J,0.0
2016-03-15,Product_0248,Category_007,Whse_J,500.0
2016-03-16,Product_0248,Category_007,Whse_J,6.0
2016-03-18,Product_0248,Category_007,Whse_J,7.0
2016-03-18,Product_0248,Category_007,Whse_J,3.0
2016-03-18,Product_0248,Category_007,Whse_J,12.0
2016-03-23,Product_0248,Category_007,Whse_J,5.0
2016-03-28,Product_0248,Category_007,Whse_J,0.0
2016-04-01,Product_0248,Category_007,Whse_J,1.0
2016-04-01,Product_0248,Category_007,Whse_J,300.0
2016-04-04,Product_0248,Category_007,Whse_J,30.0
2016-04-05,Product_0248,Category_007,Whse_J,2.0
2016-04-06,Product_0248,Category_007,Whse_J,8.0
2016-04-07,Product_0248,Category_007,Whse_J,50.0
2016-04-11,Product_0248,Category_007,Whse_J,50.0
2016-04-11,Product_0248,Category_007,Whse_J,50.0
2016-04-12,Product_0248,Category_007,Whse_J,0.0
2016-04-12,Product_0248,Category_007,Whse_J,0.0
2016-04-12,Product_0248,Category_007,Whse_J,0.0
2016-04-19,Product_0248,Category_007,Whse_J,5.0
2016-04-19,Product_0248,Category_007,Whse_J,2.0
2016-04-21,Product_0248,Category_007,Whse_J,2.0
2016-04-22,Product_0248,Category_007,Whse_J,10.0
2016-04-25,Product_0248,Category_007,Whse_J,300.0
2016-04-26,Product_0248,Category_007,Whse_J,55.0
2016-04-27,Product_0248,Category_007,Whse_J,0.0
2016-04-28,Product_0248,Category_007,Whse_J,1000.0
2016-04-28,Product_0248,Category_007,Whse_J,20.0
2016-05-02,Product_0248,Category_007,Whse_J,20.0
2016-05-06,Product_0248,Category_007,Whse_J,1.0
2016-05-10,Product_0248,Category_007,Whse_J,5.0
2016-05-13,Product_0248,Category_007,Whse_J,0.0
2016-05-13,Product_0248,Category_007,Whse_J,0.0
2016-05-17,Product_0248,Category_007,Whse_J,0.0
2016-05-24,Product_0248,Category_007,Whse_J,10.0
2016-05-27,Product_0248,Category_007,Whse_J,15.0
2016-05-30,Product_0248,Category_007,Whse_J,1.0
2016-06-01,Product_0248,Category_007,Whse_J,64.0
2016-06-01,Product_0248,Category_007,Whse_J,10.0
2016-06-06,Product_0248,Category_007,Whse_J,50.0
2016-06-07,Product_0248,Category_007,Whse_J,4.0
2016-06-14,Product_0248,Category_007,Whse_J,0.0
2016-06-14,Product_0248,Category_007,Whse_J,0.0
2016-06-20,Product_0248,Category_007,Whse_J,10.0
2016-06-21,Product_0248,Category_007,Whse_J,250.0
2016-06-22,Product_0248,Category_007,Whse_J,6.0
2016-06-27,Product_0248,Category_007,Whse_J,60.0
2016-06-30,Product_0248,Category_007,Whse_J,1000.0
2016-07-06,Product_0248,Category_007,Whse_J,3.0
2016-07-08,Product_0248,Category_007,Whse_J,24.0
2016-07-13,Product_0248,Category_007,Whse_J,0.0
2016-07-13,Product_0248,Category_007,Whse_J,0.0
2016-07-14,Product_0248,Category_007,Whse_J,0.0
2016-07-14,Product_0248,Category_007,Whse_J,50.0
2016-07-15,Product_0248,Category_007,Whse_J,300.0
2016-07-20,Product_0248,Category_007,Whse_J,500.0
2016-07-21,Product_0248,Category_007,Whse_J,4.0
2016-07-21,Product_0248,Category_007,Whse_J,4.0
2016-07-22,Product_0248,Category_007,Whse_J,10.0
2016-07-25,Product_0248,Category_007,Whse_J,20.0
2016-07-26,Product_0248,Category_007,Whse_J,49.0
2016-07-26,Product_0248,Category_007,Whse_J,60.0
2016-07-26,Product_0248,Category_007,Whse_J,20.0
2016-07-28,Product_0248,Category_007,Whse_J,0.0
2016-07-29,Product_0248,Category_007,Whse_J,0.0
2016-08-02,Product_0248,Category_007,Whse_J,50.0
2016-08-03,Product_0248,Category_007,Whse_J,20.0
2016-08-04,Product_0248,Category_007,Whse_J,0.0
2016-08-05,Product_0248,Category_007,Whse_J,2.0
2016-08-09,Product_0248,Category_007,Whse_J,50.0
2016-08-17,Product_0248,Category_007,Whse_J,20.0
2016-08-18,Product_0248,Category_007,Whse_J,1.0
2016-08-24,Product_0248,Category_007,Whse_J,6.0
2016-08-24,Product_0248,Category_007,Whse_J,10.0
2016-08-24,Product_0248,Category_007,Whse_J,24.0
2016-08-29,Product_0248,Category_007,Whse_J,50.0
2016-08-31,Product_0248,Category_007,Whse_J,0.0
2016-09-01,Product_0248,Category_007,Whse_J,150.0
2016-09-05,Product_0248,Category_007,Whse_J,1.0
2016-09-14,Product_0248,Category_007,Whse_J,0.0
2016-09-15,Product_0248,Category_007,Whse_J,0.0
2016-09-21,Product_0248,Category_007,Whse_J,2.0
2016-09-26,Product_0248,Category_007,Whse_J,50.0
2016-09-28,Product_0248,Category_007,Whse_J,50.0
2016-09-28,Product_0248,Category_007,Whse_J,300.0
2016-09-29,Product_0248,Category_007,Whse_J,7.0
2016-01-05,Product_0249,Category_007,Whse_J,3.0
2016-01-05,Product_0249,Category_007,Whse_J,10.0
2016-01-08,Product_0249,Category_007,Whse_A,15.0
2016-01-08,Product_0249,Category_007,Whse_A,32.0
2016-01-12,Product_0249,Category_007,Whse_C,20.0
2016-01-12,Product_0249,Category_007,Whse_A,30.0
2016-01-13,Product_0249,Category_007,Whse_A,24.0
2016-01-14,Product_0249,Category_007,Whse_J,10.0
2016-01-15,Product_0249,Category_007,Whse_A,10.0
2016-01-20,Product_0249,Category_007,Whse_A,6.0
2016-01-22,Product_0249,Category_007,Whse_J,15.0
2016-01-27,Product_0249,Category_007,Whse_J,8.0
2016-01-28,Product_0249,Category_007,Whse_J,0.0
2016-01-29,Product_0249,Category_007,Whse_J,0.0
2016-01-29,Product_0249,Category_007,Whse_C,0.0
2016-02-01,Product_0249,Category_007,Whse_J,0.0
2016-02-02,Product_0249,Category_007,Whse_J,200.0
2016-02-02,Product_0249,Category_007,Whse_C,188.0
2016-02-03,Product_0249,Category_007,Whse_J,12.0
2016-02-09,Product_0249,Category_007,Whse_A,120.0
2016-02-09,Product_0249,Category_007,Whse_J,20.0
2016-02-12,Product_0249,Category_007,Whse_A,20.0
2016-02-17,Product_0249,Category_007,Whse_A,50.0
2016-02-18,Product_0249,Category_007,Whse_J,20.0
2016-02-19,Product_0249,Category_007,Whse_J,14.0
2016-02-19,Product_0249,Category_007,Whse_J,10.0
2016-02-22,Product_0249,Category_007,Whse_A,30.0
2016-02-24,Product_0249,Category_007,Whse_J,10.0
2016-02-25,Product_0249,Category_007,Whse_J,200.0
2016-03-01,Product_0249,Category_007,Whse_J,0.0
2016-03-02,Product_0249,Category_007,Whse_J,72.0
2016-03-03,Product_0249,Category_007,Whse_J,20.0
2016-03-03,Product_0249,Category_007,Whse_C,16.0
2016-03-07,Product_0249,Category_007,Whse_A,0.0
2016-03-08,Product_0249,Category_007,Whse_A,0.0
2016-03-10,Product_0249,Category_007,Whse_J,3.0
2016-03-14,Product_0249,Category_007,Whse_C,0.0
2016-03-14,Product_0249,Category_007,Whse_J,0.0
2016-03-16,Product_0249,Category_007,Whse_J,2.0
2016-03-16,Product_0249,Category_007,Whse_J,10.0
2016-03-29,Product_0249,Category_007,Whse_J,0.0
2016-03-29,Product_0249,Category_007,Whse_C,0.0
2016-03-29,Product_0249,Category_007,Whse_J,0.0
2016-03-31,Product_0249,Category_007,Whse_J,200.0
2016-04-01,Product_0249,Category_007,Whse_J,6.0
2016-04-05,Product_0249,Category_007,Whse_A,20.0
2016-04-13,Product_0249,Category_007,Whse_J,4.0
2016-04-15,Product_0249,Category_007,Whse_J,60.0
2016-04-19,Product_0249,Category_007,Whse_J,96.0
2016-04-20,Product_0249,Category_007,Whse_J,50.0
2016-04-21,Product_0249,Category_007,Whse_J,24.0
2016-04-22,Product_0249,Category_007,Whse_J,30.0
2016-04-27,Product_0249,Category_007,Whse_C,0.0
2016-04-28,Product_0249,Category_007,Whse_A,50.0
2016-04-28,Product_0249,Category_007,Whse_J,200.0
2016-05-02,Product_0249,Category_007,Whse_J,5.0
2016-05-03,Product_0249,Category_007,Whse_A,40.0
2016-05-03,Product_0249,Category_007,Whse_C,15.0
2016-05-05,Product_0249,Category_007,Whse_C,14.0
2016-05-06,Product_0249,Category_007,Whse_J,3.0
2016-05-09,Product_0249,Category_007,Whse_J,18.0
2016-05-10,Product_0249,Category_007,Whse_C,20.0
